run,ccd,url,band,qcgrade,pn_index,pn_name,pn_ra,pn_dec,pn_size,num_panels
381294,2,http://www.iphas.org/data/images/r381/r381294-2.fits.fz,halpha,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
381295,2,http://www.iphas.org/data/images/r381/r381295-2.fits.fz,r,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
381296,2,http://www.iphas.org/data/images/r381/r381296-2.fits.fz,i,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
381297,2,http://www.iphas.org/data/images/r381/r381297-2.fits.fz,halpha,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
381298,2,http://www.iphas.org/data/images/r381/r381298-2.fits.fz,r,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
381299,2,http://www.iphas.org/data/images/r381/r381299-2.fits.fz,i,A++,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
948907,2,http://www.iphas.org/data/images/r948/r948907-2.fits.fz,halpha,A,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
948908,2,http://www.iphas.org/data/images/r948/r948908-2.fits.fz,r,A,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
948909,2,http://www.iphas.org/data/images/r948/r948909-2.fits.fz,i,A,109,Dr 34,87.75354166666666,29.652816666666666,0.008333333333333333,12
537225,2,http://www.iphas.org/data/images/r537/r537225-2.fits.fz,halpha,A,110,StDr 1,88.46191666666664,24.04086388888889,0.08,3
537226,2,http://www.iphas.org/data/images/r537/r537226-2.fits.fz,r,A,110,StDr 1,88.46191666666664,24.04086388888889,0.08,3
537227,2,http://www.iphas.org/data/images/r537/r537227-2.fits.fz,i,A,110,StDr 1,88.46191666666664,24.04086388888889,0.08,3
538115,2,http://www.iphas.org/data/images/r538/r538115-2.fits.fz,halpha,A,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
538116,2,http://www.iphas.org/data/images/r538/r538116-2.fits.fz,r,A,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
538117,2,http://www.iphas.org/data/images/r538/r538117-2.fits.fz,i,A,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
538118,2,http://www.iphas.org/data/images/r538/r538118-2.fits.fz,halpha,A+,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
538119,2,http://www.iphas.org/data/images/r538/r538119-2.fits.fz,r,A+,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
538120,2,http://www.iphas.org/data/images/r538/r538120-2.fits.fz,i,A+,111,StDr Objet 7,88.82404166666666,23.567408333333333,0.02333333333333333,6
473688,4,http://www.iphas.org/data/images/r473/r473688-4.fits.fz,halpha,A++,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
473689,4,http://www.iphas.org/data/images/r473/r473689-4.fits.fz,r,A++,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
473690,4,http://www.iphas.org/data/images/r473/r473690-4.fits.fz,i,A++,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
473691,1,http://www.iphas.org/data/images/r473/r473691-1.fits.fz,halpha,A+,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
473692,1,http://www.iphas.org/data/images/r473/r473692-1.fits.fz,r,A+,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
473693,1,http://www.iphas.org/data/images/r473/r473693-1.fits.fz,i,A+,115,Ra 41,89.56249999999999,20.27138888888889,0.01,6
484265,3,http://www.iphas.org/data/images/r484/r484265-3.fits.fz,halpha,A,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
484266,3,http://www.iphas.org/data/images/r484/r484266-3.fits.fz,r,A,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
484267,3,http://www.iphas.org/data/images/r484/r484267-3.fits.fz,i,A,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
484268,4,http://www.iphas.org/data/images/r484/r484268-4.fits.fz,halpha,A+,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
484269,4,http://www.iphas.org/data/images/r484/r484269-4.fits.fz,r,A+,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
484270,4,http://www.iphas.org/data/images/r484/r484270-4.fits.fz,i,A+,117,Pre 5,89.92037499999998,28.841388888888886,0.015000000000000001,6
479645,3,http://www.iphas.org/data/images/r479/r479645-3.fits.fz,halpha,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
479646,3,http://www.iphas.org/data/images/r479/r479646-3.fits.fz,r,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
479647,3,http://www.iphas.org/data/images/r479/r479647-3.fits.fz,i,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
479648,4,http://www.iphas.org/data/images/r479/r479648-4.fits.fz,halpha,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
479649,4,http://www.iphas.org/data/images/r479/r479649-4.fits.fz,r,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
479650,4,http://www.iphas.org/data/images/r479/r479650-4.fits.fz,i,A,120,Ra 30,91.13333333333331,20.950277777777778,0.013333333333333334,6
485161,3,http://www.iphas.org/data/images/r485/r485161-3.fits.fz,halpha,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485162,3,http://www.iphas.org/data/images/r485/r485162-3.fits.fz,r,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485163,3,http://www.iphas.org/data/images/r485/r485163-3.fits.fz,i,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485182,1,http://www.iphas.org/data/images/r485/r485182-1.fits.fz,halpha,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485183,1,http://www.iphas.org/data/images/r485/r485183-1.fits.fz,r,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485184,1,http://www.iphas.org/data/images/r485/r485184-1.fits.fz,i,A+,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485185,1,http://www.iphas.org/data/images/r485/r485185-1.fits.fz,halpha,A,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485186,1,http://www.iphas.org/data/images/r485/r485186-1.fits.fz,r,A,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
485187,1,http://www.iphas.org/data/images/r485/r485187-1.fits.fz,i,A,121,Br 1,91.57654166666666,26.157305555555553,0.0016666666666666668,9
477123,3,http://www.iphas.org/data/images/r477/r477123-3.fits.fz,halpha,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
477124,3,http://www.iphas.org/data/images/r477/r477124-3.fits.fz,r,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
477125,3,http://www.iphas.org/data/images/r477/r477125-3.fits.fz,i,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
477138,1,http://www.iphas.org/data/images/r477/r477138-1.fits.fz,halpha,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
477139,1,http://www.iphas.org/data/images/r477/r477139-1.fits.fz,r,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
477140,1,http://www.iphas.org/data/images/r477/r477140-1.fits.fz,i,A,123,StDr 58,91.99674999999998,14.001111111111111,0.03333333333333333,6
483422,1,http://www.iphas.org/data/images/r483/r483422-1.fits.fz,halpha,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483423,1,http://www.iphas.org/data/images/r483/r483423-1.fits.fz,r,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483424,1,http://www.iphas.org/data/images/r483/r483424-1.fits.fz,i,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483515,3,http://www.iphas.org/data/images/r483/r483515-3.fits.fz,halpha,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483516,3,http://www.iphas.org/data/images/r483/r483516-3.fits.fz,r,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483517,3,http://www.iphas.org/data/images/r483/r483517-3.fits.fz,i,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483518,3,http://www.iphas.org/data/images/r483/r483518-3.fits.fz,halpha,A,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483519,3,http://www.iphas.org/data/images/r483/r483519-3.fits.fz,r,A,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483520,3,http://www.iphas.org/data/images/r483/r483520-3.fits.fz,i,A,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483581,2,http://www.iphas.org/data/images/r483/r483581-2.fits.fz,halpha,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483582,2,http://www.iphas.org/data/images/r483/r483582-2.fits.fz,r,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
483583,2,http://www.iphas.org/data/images/r483/r483583-2.fits.fz,i,D,124,Ra 51,92.21666666666665,22.95583333333333,0.01,12
477204,1,http://www.iphas.org/data/images/r477/r477204-1.fits.fz,halpha,A,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
477205,1,http://www.iphas.org/data/images/r477/r477205-1.fits.fz,r,A,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
477206,1,http://www.iphas.org/data/images/r477/r477206-1.fits.fz,i,A,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
478402,2,http://www.iphas.org/data/images/r478/r478402-2.fits.fz,halpha,A++,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
478403,2,http://www.iphas.org/data/images/r478/r478403-2.fits.fz,r,A++,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
478404,2,http://www.iphas.org/data/images/r478/r478404-2.fits.fz,i,A++,125,StDr 19,92.650875,14.177538888888888,0.0033333333333333335,6
477213,3,http://www.iphas.org/data/images/r477/r477213-3.fits.fz,halpha,A,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
477214,3,http://www.iphas.org/data/images/r477/r477214-3.fits.fz,r,A,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
477215,3,http://www.iphas.org/data/images/r477/r477215-3.fits.fz,i,A,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
478435,2,http://www.iphas.org/data/images/r478/r478435-2.fits.fz,halpha,A+,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
478436,2,http://www.iphas.org/data/images/r478/r478436-2.fits.fz,r,A+,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
478437,2,http://www.iphas.org/data/images/r478/r478437-2.fits.fz,i,A+,126,StDr Objet 5,92.74095833333332,13.225319444444445,0.02,6
478435,2,http://www.iphas.org/data/images/r478/r478435-2.fits.fz,halpha,A+,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
478436,2,http://www.iphas.org/data/images/r478/r478436-2.fits.fz,r,A+,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
478437,2,http://www.iphas.org/data/images/r478/r478437-2.fits.fz,i,A+,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
478438,2,http://www.iphas.org/data/images/r478/r478438-2.fits.fz,halpha,A++,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
478439,2,http://www.iphas.org/data/images/r478/r478439-2.fits.fz,r,A++,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
478440,2,http://www.iphas.org/data/images/r478/r478440-2.fits.fz,i,A++,127,StDr 154,92.86791666666666,13.08706388888889,0.03666666666666667,6
484906,2,http://www.iphas.org/data/images/r484/r484906-2.fits.fz,halpha,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484907,2,http://www.iphas.org/data/images/r484/r484907-2.fits.fz,r,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484908,2,http://www.iphas.org/data/images/r484/r484908-2.fits.fz,i,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484909,2,http://www.iphas.org/data/images/r484/r484909-2.fits.fz,halpha,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484910,2,http://www.iphas.org/data/images/r484/r484910-2.fits.fz,r,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484911,2,http://www.iphas.org/data/images/r484/r484911-2.fits.fz,i,D,128,Bl 1,93.21041666666666,23.126361111111112,0.12166666666666666,6
484476,4,http://www.iphas.org/data/images/r484/r484476-4.fits.fz,halpha,D,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484477,4,http://www.iphas.org/data/images/r484/r484477-4.fits.fz,r,D,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484478,4,http://www.iphas.org/data/images/r484/r484478-4.fits.fz,i,D,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484987,2,http://www.iphas.org/data/images/r484/r484987-2.fits.fz,halpha,A++,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484988,2,http://www.iphas.org/data/images/r484/r484988-2.fits.fz,r,A++,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484989,2,http://www.iphas.org/data/images/r484/r484989-2.fits.fz,i,A++,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
703173,4,http://www.iphas.org/data/images/r703/r703173-4.fits.fz,halpha,A+,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
703174,4,http://www.iphas.org/data/images/r703/r703174-4.fits.fz,r,A+,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
703175,4,http://www.iphas.org/data/images/r703/r703175-4.fits.fz,i,A+,129,LDû 31,93.46262499999999,19.61916666666667,0.005,9
484936,3,http://www.iphas.org/data/images/r484/r484936-3.fits.fz,halpha,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484937,3,http://www.iphas.org/data/images/r484/r484937-3.fits.fz,r,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484938,3,http://www.iphas.org/data/images/r484/r484938-3.fits.fz,i,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484939,3,http://www.iphas.org/data/images/r484/r484939-3.fits.fz,halpha,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484940,3,http://www.iphas.org/data/images/r484/r484940-3.fits.fz,r,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484941,3,http://www.iphas.org/data/images/r484/r484941-3.fits.fz,i,A++,130,Cop 3,93.53025,16.48852777777778,0.0033333333333333335,6
484957,4,http://www.iphas.org/data/images/r484/r484957-4.fits.fz,halpha,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484958,4,http://www.iphas.org/data/images/r484/r484958-4.fits.fz,r,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484959,4,http://www.iphas.org/data/images/r484/r484959-4.fits.fz,i,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484960,1,http://www.iphas.org/data/images/r484/r484960-1.fits.fz,halpha,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484961,1,http://www.iphas.org/data/images/r484/r484961-1.fits.fz,r,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484962,1,http://www.iphas.org/data/images/r484/r484962-1.fits.fz,i,A++,131,Ra 34,93.64583333333331,23.584444444444443,0.016666666666666666,6
484874,4,http://www.iphas.org/data/images/r484/r484874-4.fits.fz,halpha,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
484875,4,http://www.iphas.org/data/images/r484/r484875-4.fits.fz,r,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
484876,4,http://www.iphas.org/data/images/r484/r484876-4.fits.fz,i,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
485023,2,http://www.iphas.org/data/images/r485/r485023-2.fits.fz,halpha,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
485024,2,http://www.iphas.org/data/images/r485/r485024-2.fits.fz,r,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
485025,2,http://www.iphas.org/data/images/r485/r485025-2.fits.fz,i,A+,132,Ra 54,93.66666666666666,18.820833333333333,0.016666666666666666,6
485005,1,http://www.iphas.org/data/images/r485/r485005-1.fits.fz,halpha,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485006,1,http://www.iphas.org/data/images/r485/r485006-1.fits.fz,r,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485007,1,http://www.iphas.org/data/images/r485/r485007-1.fits.fz,i,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485309,4,http://www.iphas.org/data/images/r485/r485309-4.fits.fz,halpha,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485310,4,http://www.iphas.org/data/images/r485/r485310-4.fits.fz,r,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485311,4,http://www.iphas.org/data/images/r485/r485311-4.fits.fz,i,A+,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485312,2,http://www.iphas.org/data/images/r485/r485312-2.fits.fz,halpha,A,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485313,2,http://www.iphas.org/data/images/r485/r485313-2.fits.fz,r,A,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
485314,2,http://www.iphas.org/data/images/r485/r485314-2.fits.fz,i,A,135,Pre 34,94.02999999999999,23.872222222222224,0.021666666666666667,9
479999,2,http://www.iphas.org/data/images/r479/r479999-2.fits.fz,halpha,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
480000,2,http://www.iphas.org/data/images/r480/r480000-2.fits.fz,r,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
480001,2,http://www.iphas.org/data/images/r480/r480001-2.fits.fz,i,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948045,4,http://www.iphas.org/data/images/r948/r948045-4.fits.fz,halpha,B,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948046,4,http://www.iphas.org/data/images/r948/r948046-4.fits.fz,r,B,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948047,4,http://www.iphas.org/data/images/r948/r948047-4.fits.fz,i,B,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948048,2,http://www.iphas.org/data/images/r948/r948048-2.fits.fz,halpha,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948049,2,http://www.iphas.org/data/images/r948/r948049-2.fits.fz,r,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
948050,2,http://www.iphas.org/data/images/r948/r948050-2.fits.fz,i,A,136,StDr 59,94.03299999999999,13.48798611111111,1.23,9
485627,3,http://www.iphas.org/data/images/r485/r485627-3.fits.fz,halpha,A,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
485628,3,http://www.iphas.org/data/images/r485/r485628-3.fits.fz,r,A,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
485629,3,http://www.iphas.org/data/images/r485/r485629-3.fits.fz,i,A,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
485630,3,http://www.iphas.org/data/images/r485/r485630-3.fits.fz,halpha,B,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
485631,3,http://www.iphas.org/data/images/r485/r485631-3.fits.fz,r,B,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
485632,3,http://www.iphas.org/data/images/r485/r485632-3.fits.fz,i,B,139,StDr Objet 8,94.87258333333331,17.382394444444444,0.030000000000000002,6
541859,4,http://www.iphas.org/data/images/r541/r541859-4.fits.fz,halpha,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541860,4,http://www.iphas.org/data/images/r541/r541860-4.fits.fz,r,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541861,4,http://www.iphas.org/data/images/r541/r541861-4.fits.fz,i,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541862,2,http://www.iphas.org/data/images/r541/r541862-2.fits.fz,halpha,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541863,2,http://www.iphas.org/data/images/r541/r541863-2.fits.fz,r,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541864,2,http://www.iphas.org/data/images/r541/r541864-2.fits.fz,i,A++,141,Ma Objet 1,95.60816666666665,23.76876111111111,0.005,6
541096,3,http://www.iphas.org/data/images/r541/r541096-3.fits.fz,halpha,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541097,3,http://www.iphas.org/data/images/r541/r541097-3.fits.fz,r,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541098,3,http://www.iphas.org/data/images/r541/r541098-3.fits.fz,i,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541099,3,http://www.iphas.org/data/images/r541/r541099-3.fits.fz,halpha,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541100,3,http://www.iphas.org/data/images/r541/r541100-3.fits.fz,r,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541101,3,http://www.iphas.org/data/images/r541/r541101-3.fits.fz,i,A,142,Ra 25,95.64583333333331,7.314722222222222,0.005,6
541576,3,http://www.iphas.org/data/images/r541/r541576-3.fits.fz,halpha,A+,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
541577,3,http://www.iphas.org/data/images/r541/r541577-3.fits.fz,r,A+,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
541578,3,http://www.iphas.org/data/images/r541/r541578-3.fits.fz,i,A+,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
541579,4,http://www.iphas.org/data/images/r541/r541579-4.fits.fz,halpha,A++,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
541580,4,http://www.iphas.org/data/images/r541/r541580-4.fits.fz,r,A++,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
541581,4,http://www.iphas.org/data/images/r541/r541581-4.fits.fz,i,A++,143,StDr 32,96.47495833333332,10.552447222222224,0.11,6
542372,4,http://www.iphas.org/data/images/r542/r542372-4.fits.fz,halpha,A+,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
542373,4,http://www.iphas.org/data/images/r542/r542373-4.fits.fz,r,A+,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
542374,4,http://www.iphas.org/data/images/r542/r542374-4.fits.fz,i,A+,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
650762,2,http://www.iphas.org/data/images/r650/r650762-2.fits.fz,halpha,D,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
650763,2,http://www.iphas.org/data/images/r650/r650763-2.fits.fz,r,D,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
650764,2,http://www.iphas.org/data/images/r650/r650764-2.fits.fz,i,D,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
704464,2,http://www.iphas.org/data/images/r704/r704464-2.fits.fz,halpha,A,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
704465,2,http://www.iphas.org/data/images/r704/r704465-2.fits.fz,r,A,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
704466,2,http://www.iphas.org/data/images/r704/r704466-2.fits.fz,i,A,145,StDr 155,98.10241666666666,8.536516666666667,0.225,9
545463,3,http://www.iphas.org/data/images/r545/r545463-3.fits.fz,halpha,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
545464,3,http://www.iphas.org/data/images/r545/r545464-3.fits.fz,r,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
545465,3,http://www.iphas.org/data/images/r545/r545465-3.fits.fz,i,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
545502,1,http://www.iphas.org/data/images/r545/r545502-1.fits.fz,halpha,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
545503,1,http://www.iphas.org/data/images/r545/r545503-1.fits.fz,r,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
545504,1,http://www.iphas.org/data/images/r545/r545504-1.fits.fz,i,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
603982,2,http://www.iphas.org/data/images/r603/r603982-2.fits.fz,halpha,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
603983,2,http://www.iphas.org/data/images/r603/r603983-2.fits.fz,r,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
603984,2,http://www.iphas.org/data/images/r603/r603984-2.fits.fz,i,D,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948388,3,http://www.iphas.org/data/images/r948/r948388-3.fits.fz,halpha,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948389,3,http://www.iphas.org/data/images/r948/r948389-3.fits.fz,r,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948390,3,http://www.iphas.org/data/images/r948/r948390-3.fits.fz,i,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948391,3,http://www.iphas.org/data/images/r948/r948391-3.fits.fz,halpha,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948392,3,http://www.iphas.org/data/images/r948/r948392-3.fits.fz,r,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
948393,3,http://www.iphas.org/data/images/r948/r948393-3.fits.fz,i,A,146,StDr 13,98.59437499999999,7.372288888888889,0.125,15
380389,1,http://www.iphas.org/data/images/r380/r380389-1.fits.fz,halpha,D,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
380390,1,http://www.iphas.org/data/images/r380/r380390-1.fits.fz,r,D,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
380391,1,http://www.iphas.org/data/images/r380/r380391-1.fits.fz,i,D,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
430797,2,http://www.iphas.org/data/images/r430/r430797-2.fits.fz,halpha,A,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
430798,2,http://www.iphas.org/data/images/r430/r430798-2.fits.fz,r,A,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
430799,2,http://www.iphas.org/data/images/r430/r430799-2.fits.fz,i,A,150,Mul-IR 43,99.56749999999998,-1.5522222222222222,0.0016666666666666668,6
598738,3,http://www.iphas.org/data/images/r598/r598738-3.fits.fz,halpha,A++,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
598739,3,http://www.iphas.org/data/images/r598/r598739-3.fits.fz,r,A++,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
598740,3,http://www.iphas.org/data/images/r598/r598740-3.fits.fz,i,A++,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
603928,1,http://www.iphas.org/data/images/r603/r603928-1.fits.fz,halpha,A+,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
603929,1,http://www.iphas.org/data/images/r603/r603929-1.fits.fz,r,A+,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
603930,1,http://www.iphas.org/data/images/r603/r603930-1.fits.fz,i,A+,151,Pre 31,100.26124999999999,10.937194444444446,0.0016666666666666668,9
